step,expert_state,mimicry_error_rad,ee_pos_x,ee_pos_y,ee_pos_z,target_pos_x,target_pos_y,target_pos_z
248,RETRACT,0.013628,0.42090622,0.001700077,0.50460887,0.42349023,0.0017225111,0.5315185
249,RETRACT,0.013809,0.4208316,0.0016996337,0.50709444,0.42349023,0.0017225111,0.5341545
250,RETRACT,0.014015,0.42076176,0.0016992633,0.5095779,0.42349023,0.0017225111,0.53671455
251,RETRACT,0.014243,0.4206971,0.0016989626,0.51205105,0.42349023,0.0017225111,0.53919
252,RETRACT,0.014490,0.42063802,0.0016987261,0.51450604,0.42349023,0.0017225111,0.54157245
253,RETRACT,0.014751,0.42058492,0.0016985553,0.5169349,0.42349023,0.0017225111,0.54385394
254,RETRACT,0.015020,0.42053825,0.001698446,0.5193298,0.42349023,0.0017225111,0.54602665
255,RETRACT,0.015292,0.4204983,0.0016983933,0.5216831,0.42349023,0.0017225111,0.54808325
256,RETRACT,0.015560,0.42046556,0.0016983947,0.5239873,0.42349023,0.0017225111,0.55001676
257,RETRACT,0.015818,0.4204403,0.0016984476,0.5262349,0.42349023,0.0017225111,0.5518207
258,RETRACT,0.016060,0.42042282,0.0016985493,0.5284188,0.42349023,0.0017225111,0.5534889
259,RETRACT,0.016278,0.42041352,0.001698697,0.53053206,0.42349023,0.0017225111,0.5550158
260,RETRACT,0.016467,0.4204126,0.001698888,0.53256786,0.42349023,0.0017225111,0.5563962
261,RETRACT,0.016623,0.42042035,0.0016991196,0.53451985,0.42349023,0.0017225111,0.55762535
262,RETRACT,0.016741,0.42043692,0.0016993891,0.53638184,0.42349023,0.0017225111,0.5586992
263,DONE,0.016817,0.42046255,0.0016996941,0.53814787,0.42349023,0.0017225111,0.559614
